342, 2135
343, 2093
344, 2476
345, 2249
346, 2679
347, 2748
348, 3089
349, 2156
350, 2579
351, 2554
352, 3157
353, 2610
354, 2524
355, 2236
356, 3184
357, 2077
358, 4126
359, 2327
360, 2070
361, 2341
362, 2218
363, 1855
364, 2567
365, 1991
366, 2626
367, 2267
368, 2024
369, 2516
370, 1994
371, 2529
372, 2329
373, 2931
374, 3131
375, 2753
376, 2605
377, 2541
378, 2204
379, 3161
380, 2046
381, 2436
382, 2074
383, 2796
384, 2137
385, 2971
386, 2898
387, 2869
388, 3149
389, 3164
390, 2161
391, 2805
392, 3021
393, 2353
394, 2562
395, 2543
396, 2112
397, 2675
398, 2086
399, 2783
400, 2402
401, 3031
402, 2857
403, 3199
404, 2555
405, 2436
406, 2749
407, 2822
408, 2710
409, 3203
410, 1997
411, 2619
412, 2284
413, 1610
414, 2397
415, 2827
416, 2131
417, 3129
418, 2538
419, 2991
420, 3355
421, 3207
422, 3510
423, 2722
424, 2149
425, 2710
426, 2079
427, 2041
428, 2704
429, 2955
430, 2869
431, 2955
432, 2101
433, 2618
434, 2565
435, 2228
436, 2498
437, 2496
438, 2167
439, 3010
440, 2629
441, 3378
442, 3069
443, 3412
444, 2829
445, 2186
446, 2880
447, 3492
448, 2886
449, 2776
450, 2999
451, 2131
452, 2235
453, 2501
454, 2781
455, 2421
456, 2969
457, 2699
458, 2044
459, 1977
460, 2601
461, 3460
462, 2677
463, 3034
464, 3575
465, 3046
466, 2589
467, 2813
468, 3684
469, 3527
470, 2912
471, 1989
472, 2842
473, 3125
474, 2632
475, 3253
476, 3532
477, 3449
478, 2735
479, 2707
480, 1816
481, 2541
482, 2741
483, 2688
484, 1067
485, 2404
486, 1709
487, 3552
488, 2684
489, 2507
490, 2588
491, 2487
492, 1797
493, 3031
494, 3439
495, 2705
496, 3062
497, 2990
498, 2493
499, 2089
500, 2083
501, 2004
502, 2171
503, 3061
504, 2673
505, 3414
506, 2780
507, 2494
508, 2174
509, 1927
510, 2206
511, 2752
512, 2565
513, 2813
514, 3229
515, 3247
516, 2580
517, 2594
518, 2681
519, 3163
520, 2554
521, 3634
522, 2509
523, 3379
524, 2626
525, 3001
526, 3621
527, 2686
528, 2347
529, 2321
530, 3858
531, 3300
532, 2205
533, 2964
534, 2479
535, 2477
536, 2501
537, 3005
538, 2654
539, 2227
540, 2614
541, 2985
542, 2751
543, 2978
544, 3441
545, 2469
546, 2184
547, 2885
548, 2451
549, 2976
550, 3186
551, 2094
552, 2106
553, 2765
554, 1894
555, 3008
556, 3073
557, 2359
558, 2513
559, 2767
560, 3115
561, 2452
562, 2322
563, 2997
564, 2226
565, 2500
566, 3080
567, 3006
568, 2586
569, 2473
570, 2937
571, 2963
572, 2085
573, 2150
574, 2057
575, 2245
576, 2673
577, 3229
578, 2722
579, 2775
580, 2372
581, 2761
582, 2382
583, 2629
584, 2140
585, 2639
586, 3172
587, 2044
588, 2444
589, 3386
590, 2347
591, 2534
592, 2252
593, 3409
594, 2280
595, 2144
596, 3141
597, 2985
598, 3152
599, 3276
600, 3573
601, 3172
602, 3164
603, 3037
604, 2307
605, 2622
606, 2961
607, 2204
608, 1971
609, 2165
610, 2497
611, 2513
612, 3030
613, 2423
614, 2244
615, 2306
616, 2233
617, 2859
618, 2334
619, 2326
620, 2342
621, 1743
622, 2360
623, 2540
624, 2641
625, 3183
626, 2843
627, 2326
628, 2812
629, 2899
630, 1885
631, 3361
632, 1766
633, 1351
634, 2402
635, 2899
636, 3045
637, 2856
638, 3700
639, 2823
640, 2911
641, 2406
642, 2401
643, 2178
644, 2367
645, 2066
646, 2489
647, 2750
648, 2526
649, 2310
650, 2490
651, 2607
652, 2662
653, 1903
654, 2503
655, 2241
656, 2619
657, 2348
658, 1817
659, 1957
660, 2023
661, 1614
662, 1840
663, 2946
664, 2866
665, 2459
666, 2366
667, 2496
668, 2134
669, 2362
670, 2485
671, 3100
672, 1640
673, 2244
674, 3017
675, 3103
676, 2299
677, 2416
678, 2415
679, 2312
680, 2248
681, 2709
682, 2268
683, 3191
684, 2014
685, 2765
686, 2976
687, 3404
688, 2888
689, 2839
690, 2152
691, 2410
692, 2511
693, 2596
694, 2198
695, 2417
696, 2334
697, 2341
698, 2578
699, 2325
700, 2230
701, 2522
702, 2037
703, 2502
704, 2674
705, 2608
706, 2409
707, 2649
708, 2123
709, 1951
710, 2311
711, 2923
712, 2018
713, 2084
714, 2532
715, 1930
716, 1678
717, 3052
718, 2205
719, 2153
720, 2098
721, 1812
722, 1784
723, 2446
724, 2421
725, 2901
726, 2221
727, 2152
728, 2115
729, 2658
730, 2291
731, 1988
732, 2122
733, 2108
734, 1563
735, 1912
736, 2210
737, 2082
738, 2178
739, 1835
740, 1913
741, 2095
742, 1677
743, 2195
744, 1796
745, 2244
746, 2352
747, 1777
748, 1949
749, 2540
750, 1633
751, 2486
752, 1781
753, 2095
754, 2162
755, 2085
756, 2739
757, 2132
758, 2047
759, 1932
760, 1929
761, 2230
762, 2981
763, 2419
764, 2053
765, 2184
766, 2258
767, 2001
768, 1907
769, 2424
770, 2324
771, 2232
772, 2178
773, 2101
774, 1554
775, 2156
776, 3099
777, 2264
778, 2107
779, 2155
780, 1723
781, 1937
782, 1982
783, 2257
784, 2010
785, 1865
786, 1741
787, 2161
788, 2339
789, 2102
790, 2398
791, 2053
792, 1627
793, 1559
794, 1392
795, 1744
796, 1253
797, 1613
798, 1709
799, 1729
800, 1736
801, 2585
802, 1775
803, 1730
804, 1419
805, 1379
806, 1443
807, 1898
808, 2012
809, 1875
810, 2086
811, 2042
812, 1705
813, 2429
814, 1957
815, 1944
816, 1696
817, 2215
818, 2224
819, 2323
820, 2233
821, 1614
822, 2024
823, 2506
824, 2211
825, 1524
826, 1797
827, 2015
828, 1964
829, 2063
830, 2081
831, 2251
832, 1633
833, 1745
834, 1870
835, 1552
836, 2035
837, 1720
838, 1631
839, 1573
840, 2108
841, 2122
842, 1849
843, 1838
844, 2368
845, 1367
846, 1869
847, 2371
848, 1926
849, 2850
850, 2711
851, 2209
852, 1725
853, 1883
854, 1816
855, 2212
856, 2375
857, 1765
858, 1703
859, 1753
860, 1483
861, 1762
862, 1296
863, 1438
864, 1190
865, 2557
866, 1861
867, 1871
868, 1372
869, 2047
870, 1810
871, 1859
872, 1578
873, 2120
874, 2314
875, 2096
876, 1760
877, 2404
878, 1968
879, 1859
880, 2553
881, 2554
882, 3310
883, 2505
884, 2144
885, 1708
886, 1748
887, 1956
888, 1718
889, 1915
890, 1646
891, 1903
892, 1811
893, 1946
894, 2320
895, 1448
896, 1561
897, 1448
898, 1902
899, 1281
900, 1645
901, 1687
902, 1693
903, 1609
904, 1646
905, 2183
906, 2145
907, 2110
908, 2244
909, 1927
910, 1867
911, 2058
912, 2598
913, 1872
914, 1548
915, 1821
916, 2170
917, 1386
918, 1125
919, 2088
920, 2345
921, 3040
922, 2047
923, 1856
924, 1269
925, 1436
926, 1779
927, 2107
928, 1504
929, 1304
930, 1707
931, 2084
932, 2072
933, 1946
934, 2158
935, 2008
936, 2780
937, 1560
938, 1945
939, 1561
940, 1860
941, 1957
942, 1934
943, 2111
944, 1782
945, 2196
946, 1691
947, 1668
948, 2074
949, 1910
950, 1668
951, 1604
952, 2058
953, 1963
954, 2104
955, 1788
956, 1956
957, 2364
958, 2298
959, 2033
960, 1634
961, 1503
962, 2165
963, 1965
964, 1654
965, 2003
966, 1805
967, 1862
968, 2348
969, 2385
970, 2206
971, 1860
972, 1666
973, 2290
974, 2082
975, 1731
976, 1772
977, 1910
978, 1583
979, 2422
980, 2251
981, 2374
982, 1488
983, 1707
984, 1763
985, 1447
986, 1605
987, 1792
988, 1493
989, 1629
990, 1124
991, 1591
992, 1676
993, 1470
994, 1240
995, 1652
996, 1420
997, 1855
998, 2099
999, 1789
1000, 2486
1001, 1746
1002, 1873
1003, 1426
1004, 1392
1005, 1251
1006, 1398
1007, 1386
1008, 2156
1009, 1639
1010, 2057
1011, 1280
1012, 1778
1013, 1044
1014, 2148
1015, 1778
1016, 1696
1017, 2003
1018, 2035
1019, 1807
1020, 2064
1021, 1877
1022, 2065
1023, 1335
1024, 1674
1025, 1661
1026, 1547
1027, 1779
1028, 1585
1029, 1674
1030, 1378
1031, 1971
1032, 1839
1033, 1576
1034, 2121
1035, 1637
1036, 1923
1037, 1553
1038, 1110
1039, 1819
1040, 1342
1041, 1899
1042, 1606
1043, 1118
1044, 1413
1045, 1403
1046, 1688
1047, 1918
1048, 1402
1049, 1188
1050, 1869
1051, 1764
1052, 1812
1053, 1781
1054, 1380
1055, 1522
1056, 1898
1057, 1388
1058, 1332
1059, 1856
1060, 1581
1061, 2001
1062, 2233
1063, 1898
1064, 1586
1065, 1891
1066, 2060
1067, 2394
1068, 1839
1069, 1698
1070, 1777
1071, 1761
1072, 1246
1073, 1772
1074, 1453
1075, 1838
1076, 2486
1077, 1994
1078, 2082
1079, 1673
1080, 1597
1081, 1512
1082, 1592
1083, 1799
1084, 1923
1085, 1628
1086, 2037
1087, 2047
1088, 2156
1089, 2307
1090, 2533
1091, 1708
1092, 1819
1093, 1866
1094, 1883
1095, 1321
1096, 1624
1097, 1751
1098, 2097
1099, 1691
1100, 1936
1101, 2021
1102, 1399
1103, 2366
1104, 1783
1105, 1847
1106, 1925
1107, 1301
1108, 1802
1109, 1560
1110, 1852
1111, 1749
1112, 2105
1113, 1904
1114, 2024
1115, 2345
1116, 1737
1117, 1710
1118, 1736
1119, 1210
1120, 1524
1121, 1688
1122, 2154
1123, 1733
1124, 1448
1125, 2028
1126, 1650
1127, 1448
1128, 1863
1129, 1550
1130, 2055
1131, 2455
1132, 1855
1133, 1963
1134, 2052
1135, 1612
1136, 1782
1137, 1731
1138, 2214
1139, 1896
1140, 1880
1141, 1804
1142, 2284
1143, 1967
1144, 1863
1145, 1669
1146, 1456
1147, 1760
1148, 1804
1149, 1411
1150, 1967
1151, 2056
1152, 1674
1153, 1816
1154, 2424
1155, 2497
1156, 2038
1157, 2068
1158, 1954
1159, 1868
1160, 1719
1161, 2280
1162, 1986
1163, 1725
1164, 1611
1165, 1576
1166, 1703
1167, 1439
1168, 1600
1169, 1963
1170, 1944
1171, 1803
1172, 1597
1173, 1656
1174, 1336
1175, 1733
1176, 1531
1177, 1518
1178, 1470
1179, 1716
1180, 1473
1181, 2000
1182, 1639
1183, 1610
1184, 1425
1185, 1487
1186, 2006
1187, 1858
1188, 1745
1189, 1389
1190, 1610
1191, 1990
1192, 2108
1193, 1772
1194, 1492
1195, 1306
1196, 1335
1197, 1760
1198, 1534
1199, 1403
1200, 1653
1201, 1608
1202, 1429
1203, 1321
1204, 1059
1205, 976
1206, 1249
1207, 1088
1208, 954
1209, 1082
1210, 1141
1211, 1043
1212, 1508
1213, 1302
1214, 1323
1215, 1440
1216, 942
1217, 1330
1218, 1161
1219, 1328
1220, 1323
1221, 1771
1222, 1513
1223, 1465
1224, 1220
1225, 1694
1226, 1667
1227, 1196
1228, 1262
1229, 1442
1230, 1416
1231, 1407
1232, 1448
1233, 1375
1234, 1124
1235, 1681
1236, 1348
1237, 956
1238, 1633
1239, 1259
1240, 1034
1241, 1368
1242, 1609
1243, 1145
1244, 1838
1245, 1779
1246, 1543
1247, 1471
1248, 1411
1249, 1163
1250, 1212
1251, 1164
1252, 989
1253, 1425
1254, 1300
1255, 810
1256, 703
1257, 1145
1258, 1341
1259, 1283
1260, 1151
1261, 1316
1262, 1162
1263, 943
1264, 993
1265, 1100
1266, 1089
1267, 1023
1268, 1179
1269, 742
1270, 1729
1271, 1488
1272, 1052
1273, 852
1274, 1086
1275, 1073
1276, 1612
1277, 1166
1278, 1060
1279, 1062
1280, 1714
1281, 1149
1282, 1370
1283, 837
1284, 849
1285, 790
1286, 1024
1287, 987
1288, 1024
1289, 996
1290, 1141
1291, 1381
1292, 1031
1293, 954
1294, 891
1295, 865
1296, 868
1297, 723
1298, 831
1299, 794
1300, 743
1301, 835
1302, 810
1303, 941
1304, 907
1305, 852
1306, 746
1307, 708
1308, 674
1309, 1081
1310, 531
1311, 699
1312, 806
1313, 806
1314, 694
1315, 838
1316, 696
1317, 764
1318, 871
1319, 647
1320, 400
1321, 942
1322, 907
1323, 579
1324, 957
1325, 555
1326, 547
1327, 575
1328, 837
1329, 783
1330, 597
1331, 412
1332, 557
1333, 616
1334, 713
1335, 460
1336, 388
1337, 437
1338, 391
1339, 651
1340, 526
1341, 388
1342, 570
1343, 387
1344, 351
1345, 391
1346, 437
1347, 450
1348, 514
1349, 675
1350, 468
1351, 481
1352, 284
1353, 537
1354, 280
1355, 254
1356, 556
1357, 468
1358, 539
1359, 387
1360, 436
1361, 621
1362, 491
1363, 670
1364, 673
1365, 408
1366, 407
1367, 418
1368, 421
1369, 480
1370, 548
1371, 486
1372, 431
1373, 289
1374, 366
1375, 483
1376, 447
1377, 327
1378, 380
1379, 394
1380, 377
1381, 283
1382, 277
1383, 387
1384, 320
1385, 341
1386, 579
1387, 306
1388, 240
1389, 265
1390, 373
1391, 510
1392, 442
1393, 384
1394, 382
1395, 315
1396, 316
1397, 203
1398, 266
1399, 224
1400, 256
1401, 458
1402, 365
1403, 262
1404, 355
1405, 367
1406, 311
1407, 347
1408, 300
1409, 197
1410, 205
1411, 317
1412, 256
1413, 239
1414, 279
1415, 269
1416, 265
1417, 292
1418, 227
1419, 270
1420, 360
1421, 257
1422, 210
1423, 277
1424, 329
1425, 300
1426, 247
1427, 326
1428, 253
1429, 408
1430, 342
1431, 324
1432, 397
1433, 388
1434, 415
1435, 311
1436, 330
1437, 295
1438, 295
1439, 218
1440, 398
1441, 331
1442, 218
1443, 192
1444, 293
1445, 330
1446, 312
1447, 332
1448, 455
1449, 357
1450, 349
1451, 240
1452, 399
1453, 344
1454, 256
1455, 272
1456, 251
1457, 411
1458, 340
1459, 235
1460, 278
1461, 382
1462, 198
1463, 287
1464, 342
1465, 394
1466, 242
1467, 217
1468, 300
1469, 211
1470, 223
1471, 202
1472, 170
1473, 266
1474, 265
1475, 222
1476, 395
1477, 275
1478, 386
1479, 438
1480, 287
1481, 245
1482, 263
1483, 220
1484, 212
1485, 166
1486, 283
1487, 254
1488, 381
1489, 338
1490, 231
1491, 224
1492, 103
1493, 244
1494, 275
1495, 169
1496, 376
1497, 302
1498, 595
1499, 251
1500, 218
1501, 377
1502, 363
1503, 327
1504, 218
1505, 214
1506, 354
1507, 170
1508, 163
1509, 223
1510, 230
1511, 261
1512, 286
1513, 352
1514, 174
1515, 228
1516, 222
1517, 183
1518, 169
1519, 143
1520, 192
1521, 442
1522, 449
1523, 222
1524, 275
1525, 366
1526, 331
1527, 160
1528, 320
1529, 336
1530, 163
1531, 251
1532, 283
1533, 277
1534, 158
1535, 289
1536, 305
1537, 156
1538, 329
1539, 220
1540, 252
1541, 240
1542, 196
1543, 202
1544, 203
1545, 189
1546, 146
1547, 240
1548, 200
1549, 217
1550, 336
1551, 290
1552, 362
1553, 284
1554, 347
1555, 325
1556, 210
1557, 163
1558, 216
1559, 367
1560, 307
1561, 248
1562, 261
1563, 272
1564, 285
1565, 336
1566, 265
1567, 274
1568, 360
1569, 328
1570, 269
1571, 351
1572, 239
1573, 156
1574, 256
1575, 349
1576, 359
1577, 330
1578, 273
1579, 239
1580, 315
1581, 346
1582, 300
1583, 278
1584, 342
1585, 380
1586, 202
1587, 279
1588, 404
1589, 339
1590, 389
1591, 346
1592, 335
1593, 321
1594, 294
1595, 495
1596, 434
1597, 364
1598, 409
1599, 266
1600, 487
1601, 617
1602, 380
1603, 467
1604, 373
1605, 306
1606, 363
1607, 558
1608, 501
1609, 596
1610, 495
1611, 502
1612, 402
1613, 357
1614, 301
1615, 408
1616, 397
1617, 574
1618, 570
1619, 456
1620, 528
1621, 396
1622, 549
1623, 660
1624, 475
1625, 710
1626, 647
1627, 373
1628, 564
1629, 435
1630, 575
1631, 566
1632, 319
1633, 396
1634, 505
1635, 426
1636, 358
1637, 688
1638, 689
1639, 795
1640, 585
1641, 687
1642, 537
1643, 712
1644, 417
1645, 364
1646, 646
1647, 726
1648, 733
1649, 557
1650, 356
1651, 448
1652, 771
1653, 542
1654, 598
1655, 656
1656, 695
1657, 525
1658, 922
1659, 689
1660, 892
1661, 955
1662, 877
1663, 600
1664, 590
1665, 429
1666, 464
1667, 571
1668, 899
1669, 490
1670, 580
1671, 781
1672, 956
1673, 1033
1674, 1384
1675, 993
1676, 1019
1677, 1284
1678, 1086
1679, 1042
1680, 849
1681, 990
1682, 956
1683, 922
1684, 900
1685, 747
1686, 724
1687, 963
1688, 665
1689, 1074
1690, 822
1691, 1008
1692, 875
1693, 954
1694, 1288
1695, 2080
1696, 1941
1697, 1331
1698, 1112
1699, 1402
1700, 1578
1701, 1468
1702, 964
1703, 1197
1704, 1330
1705, 1169
1706, 1811
1707, 1779
1708, 1581
1709, 1379
1710, 1248
1711, 1101
1712, 1299
1713, 1517
1714, 1059
1715, 1519
1716, 1653
1717, 1197
1718, 1334
1719, 1561
1720, 1631
1721, 1372
1722, 1294
1723, 1496
1724, 1341
1725, 1470
1726, 1359
1727, 1088
1728, 1996
1729, 1456
1730, 1246
1731, 1621
1732, 1143
1733, 1007
1734, 1779
1735, 1193
1736, 1854
1737, 1546
1738, 1792
1739, 1465
1740, 1565
1741, 2298
1742, 1297
1743, 1238
1744, 1758
1745, 1800
1746, 2522
1747, 1669
1748, 1659
1749, 1502
1750, 2014
1751, 2437
1752, 2081
1753, 1809
1754, 1641
1755, 2037
1756, 2324
1757, 1814
1758, 2004
1759, 2261
1760, 2156
1761, 2675
1762, 2014
1763, 1683
1764, 1977
1765, 1994
1766, 2427
1767, 1477
1768, 2710
1769, 1770
1770, 2486
1771, 2273
1772, 2734
1773, 2396
1774, 2895
1775, 2735
1776, 2761
1777, 2264
1778, 2473
1779, 2352
1780, 1826
1781, 2097
1782, 2553
1783, 1930
1784, 2697
1785, 1884
1786, 3150
1787, 2815
1788, 2850
1789, 2144
1790, 2553
1791, 2305
1792, 2333
1793, 2312
1794, 2150
1795, 1583
1796, 2381
1797, 2088
1798, 1747
1799, 2892
1800, 2966
1801, 2585
1802, 2529
1803, 1763
1804, 2401
1805, 2199
1806, 2721
1807, 2264
1808, 2257
1809, 2368
1810, 2322
1811, 2797
1812, 1706
1813, 2045
1814, 2615
1815, 2111
1816, 2298
1817, 2665
1818, 2459
1819, 2523
1820, 3543
1821, 2864
1822, 3280
1823, 2453
1824, 1953
1825, 2656
1826, 2551
1827, 1903
1828, 3110
1829, 2319
1830, 2115
1831, 2484
1832, 2129
1833, 2487
1834, 2545
1835, 3074
1836, 2631
1837, 3180
1838, 2356
1839, 2748
1840, 3156
1841, 2196
1842, 1954
1843, 1853
1844, 2797
1845, 2694
1846, 2393
1847, 3572
1848, 2797
1849, 2824
1850, 3012
1851, 2767
1852, 2206
1853, 2544
1854, 2564
1855, 2817
1856, 2733
1857, 2059
1858, 2213
1859, 2539
1860, 2161
1861, 3000
1862, 2393
1863, 2694
1864, 2119
1865, 2412
1866, 2608
1867, 2569
1868, 2210
1869, 2859
1870, 2163
1871, 3104
1872, 2888
1873, 2665
1874, 3090
1875, 3705
1876, 2455
1877, 3081
1878, 2603
1879, 2429
1880, 3578
1881, 2548
1882, 3046
1883, 3165
1884, 3231
1885, 2373
1886, 3755
1887, 2632
1888, 2414
1889, 2536
1890, 2776
1891, 3124
1892, 2982
1893, 3362
1894, 3875
1895, 2996
1896, 3575
1897, 3517
1898, 3485
1899, 3368
1900, 2688
1901, 2120
1902, 2622
1903, 2420
1904, 2383
1905, 2826
1906, 2180
1907, 2855
1908, 3085
1909, 3001
1910, 2683
1911, 3504
1912, 2629
1913, 3011
1914, 2664
1915, 2477
1916, 2325
1917, 3394
1918, 2736
1919, 2432
1920, 2446
1921, 1961
1922, 2314
1923, 3046
1924, 2427
1925, 2383
1926, 2730
1927, 3009
1928, 1980
1929, 2671
1930, 3186
1931, 3125
1932, 2148
1933, 2648
1934, 2826
1935, 3587
1936, 2622
1937, 3781
1938, 2797
1939, 3038
1940, 3246
1941, 2547
1942, 2870
1943, 2677
1944, 2028
1945, 1765
1946, 1839
1947, 3441
1948, 3286
1949, 2498
1950, 2329
1951, 2610
1952, 2909
1953, 2511
1954, 2399
1955, 2474
1956, 1500
1957, 2059
1958, 2470
1959, 2399
1960, 2271
1961, 2651
1962, 2360
1963, 1796
1964, 2269
1965, 2219
1966, 3289
1967, 2614
1968, 2900
1969, 2711
1970, 2679
1971, 3439
1972, 2302
1973, 2585
1974, 2714
1975, 2751
1976, 2950
1977, 2989
1978, 2274
1979, 2487
1980, 2380
1981, 2618
1982, 2568
1983, 2567
1984, 2709
1985, 1705
1986, 2331
1987, 2094
1988, 2675
1989, 2530
1990, 2336
1991, 3063
1992, 3122
1993, 2830
1994, 2570
1995, 1765
1996, 2677
1997, 2116
1998, 2519
1999, 2855
2000, 674
2001, 3134
2002, 2493
2003, 3161
2004, 3882
2005, 2778
2006, 2673
2007, 2392
2008, 2238
2009, 2411
2010, 3230
2011, 2983
2012, 2332
2013, 3313
2014, 2760
2015, 2541
2016, 3120
2017, 2926
2018, 2828
2019, 3055
2020, 2057
2021, 2312
2022, 2374
2023, 2985
2024, 1292
2025, 2107
2026, 2057
2027, 2709
2028, 2571
2029, 3177
2030, 2222
2031, 2254
2032, 1991
2033, 2378
2034, 2608
2035, 3164
2036, 2965
2037, 3248
2038, 3099
2039, 2592
2040, 2314
2041, 2162
2042, 2571
2043, 2530
2044, 2187
2045, 2504
2046, 2958
2047, 3260
2048, 2764
2049, 2986
2050, 3015
2051, 2609
2052, 1898
2053, 2270
2054, 2387
2055, 2698
2056, 2149
2057, 2042
2058, 2955
2059, 1928
2060, 1300
2061, 1794
2062, 642
2063, 3904
2064, 2158
2065, 2128
2066, 2390
2067, 2506
2068, 1560
2069, 3466
2070, 2288
2071, 2693
2072, 2432
2073, 2546
2074, 3420
2075, 2935
2076, 3467
2077, 2949
2078, 2529
2079, 2525
2080, 3226
2081, 2217
2082, 3119
2083, 2404
2084, 1855
2085, 2541
2086, 2339
2087, 2153
2088, 1663
2089, 2809
2090, 3390
2091, 3092
2092, 2164
2093, 2081
2094, 2770
2095, 2994
2096, 2501
2097, 2606
2098, 3196
2099, 2484
2100, 2746
2101, 2360
2102, 2315
2103, 2162
2104, 2024
2105, 2126
2106, 1492
2107, 2427
2108, 1237
2109, 2259
2110, 2173
2111, 2656
2112, 2537
2113, 2146
2114, 2475
2115, 2159
2116, 2750
2117, 1939
2118, 1828
2119, 1937
2120, 1786
2121, 2406
2122, 2452
2123, 2172
2124, 2280
2125, 2453
2126, 2110
2127, 1931
2128, 2881
2129, 2463
2130, 2773
2131, 1976
2132, 2323
2133, 2176
2134, 836
2135, 3390
2136, 3073
2137, 3002
2138, 2741
2139, 2677
2140, 3459
2141, 2100
2142, 2230
2143, 2193
2144, 2757
2145, 2291
2146, 1967
2147, 2236
2148, 2117
2149, 2011
2150, 2419
2151, 2944
2152, 2478
2153, 2097
2154, 2677
2155, 2248
2156, 1812
2157, 2748
2158, 2401
2159, 1892
2160, 2978
2161, 2610
2162, 1760
2163, 2121
2164, 2103
2165, 1963
2166, 1598
2167, 2028
2168, 1691
2169, 2176
2170, 1685
2171, 1479
2172, 1822
2173, 2254
2174, 2733
2175, 2210
2176, 2174
2177, 2367
2178, 2286
2179, 1684
2180, 1659
2181, 2277
2182, 2165
2183, 1461
2184, 794
2185, 2535
2186, 2096
2187, 1598
2188, 1845
2189, 2512
2190, 3374
2191, 3120
2192, 2116
2193, 1868
2194, 2094
2195, 1900
2196, 1581
2197, 2270
2198, 2229
2199, 2037
2200, 1543
2201, 2117
2202, 2551
2203, 1937
2204, 2020
2205, 1849
2206, 1630
2207, 2035
2208, 2473
2209, 2688
2210, 2770
2211, 2222
2212, 2113
2213, 2454
2214, 1916
2215, 1970
2216, 2050
2217, 2193
2218, 1900
2219, 2090
2220, 2131
2221, 2251
2222, 2175
2223, 2261
2224, 2105
2225, 2394
2226, 2570
2227, 2993
2228, 2087
2229, 1838
2230, 2464
2231, 2048
2232, 1750
2233, 1775
